,city,city_ascii,lat,lon,country,iso2,iso3,admin_name,capital,population,id
19726,Boussu,Boussu,50.4331,3.7961,Belgium,BE,BEL,Wallonia,NA,19856.0,1056992402
19727,Blieskastel,Blieskastel,49.2422,7.2544,Germany,DE,DEU,Saarland,NA,20656.0,1276041906
19728,Dyersburg,Dyersburg,36.0465,-89.3777,United States,US,USA,Tennessee,NA,20839.0,1840013372
19729,Blaj,Blaj,46.1753,23.9144,Romania,RO,ROU,Alba,NA,20630.0,1642308950
19730,Haßloch,Hassloch,49.35,8.25,Germany,DE,DEU,Rhineland-Palatinate,NA,20326.0,1276280419
19731,Manor,Manor,39.9849,-76.4216,United States,US,USA,Pennsylvania,NA,20832.0,1840147751
19732,Puzol,Puzol,39.6167,-0.3011,Spain,ES,ESP,Valencia,NA,19737.0,1724895655
19733,Oneida,Oneida,43.0769,-75.6621,United States,US,USA,New York,NA,20828.0,1840000384
19734,Wachtberg,Wachtberg,50.6242,7.1322,Germany,DE,DEU,North Rhine-Westphalia,NA,20414.0,1276189631
19735,Aomar,Aomar,36.5,3.7833,Algeria,DZ,DZA,Bouira,NA,20532.0,1012376964
19736,Hanmayingcun,Hanmayingcun,41.2636,117.8596,China,CN,CHN,Hebei,NA,20713.0,1156451257
19737,Ceres,Ceres,-15.3078,-49.5978,Brazil,BR,BRA,Goiás,NA,20722.0,1076087042
19738,Santa Fe,Santa Fe,11.1856,124.9161,Philippines,PH,PHL,Leyte,NA,20439.0,1608498927
19739,Hunters Creek,Hunters Creek,28.3611,-81.4357,United States,US,USA,Florida,NA,20817.0,1840028986
19740,Holiday,Holiday,28.1864,-82.7429,United States,US,USA,Florida,NA,20816.0,1840014114
19741,Louisville,Louisville,39.9709,-105.1441,United States,US,USA,Colorado,NA,20816.0,1840020179
19742,Feltre,Feltre,46.0167,11.9,Italy,IT,ITA,Veneto,NA,20608.0,1380882091
19743,Pacatu,Pacatu,-11.9578,-38.975,Brazil,BR,BRA,Bahia,NA,20754.0,1076255229
19744,Ubaíra,Ubaira,-13.2678,-39.6628,Brazil,BR,BRA,Bahia,NA,20782.0,1076435268
19745,Lebedinovka,Lebedinovka,42.88,74.68,Kyrgyzstan,KG,KGZ,Chüy,minor,20709.0,1417855889
19746,Giovinazzo,Giovinazzo,41.1833,16.6667,Italy,IT,ITA,Puglia,NA,20348.0,1380694202
19747,Stamford,Stamford,52.656,-0.484,United Kingdom,GB,GBR,Lincolnshire,NA,19701.0,1826765558
19748,Dixon,Dixon,38.4468,-121.8249,United States,US,USA,California,NA,20803.0,1840018859
19749,Allende,Allende,28.3333,-100.8333,Mexico,MX,MEX,Coahuila de Zaragoza,minor,20694.0,1484737223
19750,Ino,Ino,33.5486,133.4278,Japan,JP,JPN,Kōchi,NA,20750.0,1392013071
19751,San Jose,San Jose,9.4167,123.2333,Philippines,PH,PHL,Negros Oriental,NA,20413.0,1608586571
19752,Pontassieve,Pontassieve,43.775,11.4375,Italy,IT,ITA,Tuscany,NA,20607.0,1380388107
19753,Scobinţi,Scobinti,47.4016,26.9141,Romania,RO,ROU,Iaşi,NA,20700.0,1642479776
19754,Mabitac,Mabitac,14.4333,121.4167,Philippines,PH,PHL,Laguna,NA,20530.0,1608651432
19755,Lastra a Signa,Lastra a Signa,43.7667,11.1,Italy,IT,ITA,Tuscany,NA,20308.0,1380712822
19756,Carcagente,Carcagente,39.1222,-0.4489,Spain,ES,ESP,Valencia,NA,20436.0,1724931242
19757,Lazi,Lazi,9.1333,123.6167,Philippines,PH,PHL,Siquijor,NA,20490.0,1608438262
19758,Dugulubgey,Dugulubgey,43.65,43.55,Russia,RU,RUS,Kabardino-Balkariya,NA,20718.0,1643487395
19759,Murray,Murray,36.6146,-88.3206,United States,US,USA,Kentucky,NA,20776.0,1840014410
19760,Pozzallo,Pozzallo,36.7303,14.8467,Italy,IT,ITA,Sicilia,NA,19466.0,1380784313
19761,Inopacan,Inopacan,10.5,124.75,Philippines,PH,PHL,Leyte,NA,20550.0,1608108768
19762,Golden,Golden,39.7406,-105.2118,United States,US,USA,Colorado,NA,20767.0,1840020197
19763,Nidderau,Nidderau,50.25,8.9,Germany,DE,DEU,Hesse,NA,20333.0,1276730067
19764,Illapel,Illapel,-31.6327,-71.1683,Chile,CL,CHL,Coquimbo,minor,20751.0,1152446656
19765,Bad Salzungen,Bad Salzungen,50.8117,10.2333,Germany,DE,DEU,Thuringia,minor,20244.0,1276249222
19766,Blansko,Blansko,49.3632,16.6432,Czechia,CZ,CZE,Jihomoravský Kraj,NA,20306.0,1203195651
19767,Acquaviva delle Fonti,Acquaviva delle Fonti,40.9,16.85,Italy,IT,ITA,Puglia,NA,20600.0,1380485261
19768,Nova Granada,Nova Granada,-20.5339,-49.3139,Brazil,BR,BRA,São Paulo,NA,20717.0,1076239207
19769,Olean,Olean,42.0819,-78.4321,United States,US,USA,New York,NA,20755.0,1840000452
19770,Chachahuantla,Chachahuantla,20.2756,-98.1503,Mexico,MX,MEX,Hidalgo,NA,20619.0,1484829941
19771,Hoddesdon,Hoddesdon,51.759,-0.015,United Kingdom,GB,GBR,Hertfordshire,NA,20250.0,1826405182
19772,Dolyna,Dolyna,48.9703,24.0108,Ukraine,UA,UKR,Ivano-Frankivs’ka Oblast’,minor,20691.0,1804692275
19773,Na Klang,Na Klang,17.3043,102.1964,Thailand,TH,THA,Nong Bua Lamphu,minor,20609.0,1764000026
19774,Clifton,Clifton,39.0763,-108.4606,United States,US,USA,Colorado,NA,20748.0,1840017556
19775,Senica,Senica,48.6806,17.3667,Slovakia,SK,SVK,Trnavský,minor,20342.0,1703713928
19776,Fonte Boa,Fonte Boa,-2.5139,-66.0917,Brazil,BR,BRA,Amazonas,NA,20742.0,1076851330
19777,Belém de São Francisco,Belem de Sao Francisco,-8.7578,-38.9639,Brazil,BR,BRA,Pernambuco,NA,20730.0,1076900718
19778,Elvas,Elvas,38.88,-7.1628,Portugal,PT,PRT,Portalegre,minor,20706.0,1620193707
19779,Tala Yfassene,Tala Yfassene,36.4583,5.0889,Algeria,DZ,DZA,Sétif,NA,20337.0,1012098651
19780,Melena del Sur,Melena del Sur,22.7814,-82.1486,Cuba,CU,CUB,Mayabeque,minor,20646.0,1192175478
19781,Grayslake,Grayslake,42.3402,-88.0338,United States,US,USA,Illinois,NA,20725.0,1840011150
19782,Mäntsälä,Mantsala,60.6331,25.3167,Finland,FI,FIN,Uusimaa,minor,20685.0,1246340286
19783,Tielt,Tielt,50.9989,3.3258,Belgium,BE,BEL,Flanders,minor,20422.0,1056782112
19784,Pita,Pita,11.08,-12.401,Guinea,GN,GIN,Mamou,minor,20052.0,1324788694
19785,Okha,Okha,53.5833,142.9333,Russia,RU,RUS,Sakhalinskaya Oblast’,NA,20715.0,1643780649
19786,Ronda,Ronda,10.0003,123.4095,Philippines,PH,PHL,Cebu,NA,20360.0,1608631219
19787,Riacho das Almas,Riacho das Almas,-8.1339,-35.6892,Brazil,BR,BRA,Pernambuco,NA,20646.0,1076029220
19788,Piratini,Piratini,-31.4478,-53.1039,Brazil,BR,BRA,Rio Grande do Sul,NA,20704.0,1076525146
19789,Cranendonck,Cranendonck,51.2853,5.5881,Netherlands,NL,NLD,Noord-Brabant,NA,20440.0,1528448818
19790,Ménaka,Menaka,15.9183,2.4022,Mali,ML,MLI,Gao,minor,20702.0,1466373205
19791,Andirá,Andira,-23.0508,-50.2289,Brazil,BR,BRA,Paraná,NA,20610.0,1076197418
19792,South Milwaukee,South Milwaukee,42.912,-87.8627,United States,US,USA,Wisconsin,NA,20696.0,1840003032
19793,Shimogamo,Shimogamo,34.6794,138.9453,Japan,JP,JPN,Shizuoka,NA,20499.0,1392351063
19794,Sidi Chiker,Sidi Chiker,31.7453,-8.7069,Morocco,MA,MAR,Marrakech-Safi,NA,20658.0,1504682316
19795,Cittadella,Cittadella,45.6486,11.7836,Italy,IT,ITA,Veneto,NA,20145.0,1380660724
19796,Miracema do Tocantins,Miracema do Tocantins,-9.5669,-48.3919,Brazil,BR,BRA,Tocantins,NA,20684.0,1076346229
19797,Clarin,Clarin,9.9667,124.0167,Philippines,PH,PHL,Bohol,NA,20301.0,1608201092
19798,Pertuis,Pertuis,43.695,5.5036,France,FR,FRA,Provence-Alpes-Côte d’Azur,NA,20380.0,1250296528
19799,Pandan,Pandan,14.05,124.1667,Philippines,PH,PHL,Catanduanes,NA,20516.0,1608192117
19800,Gardner,Gardner,42.5845,-71.9867,United States,US,USA,Massachusetts,NA,20683.0,1840000436
19801,Nové Mesto nad Váhom,Nove Mesto nad Vahom,48.7833,17.8333,Slovakia,SK,SVK,Nitriansky,minor,20066.0,1703781613
19802,Arhavi,Arhavi,41.3531,41.31,Turkey,TR,TUR,Artvin,minor,20565.0,1792000779
19803,Senden,Senden,51.8572,7.4828,Germany,DE,DEU,North Rhine-Westphalia,NA,20493.0,1276271183
19804,Duderstadt,Duderstadt,51.5125,10.2597,Germany,DE,DEU,Lower Saxony,NA,20466.0,1276392919
19805,Hailsham,Hailsham,50.8647,0.2577,United Kingdom,GB,GBR,East Sussex,NA,20476.0,1826151855
19806,Nördlingen,Nordlingen,48.85,10.5,Germany,DE,DEU,Bavaria,NA,20379.0,1276160287
19807,Sabaudia,Sabaudia,41.2998,13.0248,Italy,IT,ITA,Lazio,NA,20536.0,1380097890
19808,Havelock,Havelock,34.9078,-76.8987,United States,US,USA,North Carolina,NA,20677.0,1840014592
19809,São João do Piauí,Sao Joao do Piaui,-8.3578,-42.2469,Brazil,BR,BRA,Piauí,NA,20662.0,1076131046
19810,Wasaga Beach,Wasaga Beach,44.5206,-80.0167,Canada,CA,CAN,Ontario,NA,20675.0,1124001919
19811,Neufahrn bei Freising,Neufahrn bei Freising,48.3159,11.6632,Germany,DE,DEU,Bavaria,NA,20223.0,1276307498
19812,Lake Ronkonkoma,Lake Ronkonkoma,40.8308,-73.1112,United States,US,USA,New York,NA,20667.0,1840005086
19813,Cirencester,Cirencester,51.719,-1.968,United Kingdom,GB,GBR,Gloucestershire,NA,19076.0,1826367738
19814,Chapulhuacán,Chapulhuacan,21.1547,-98.9039,Mexico,MX,MEX,Hidalgo,NA,20577.0,1484747290
19815,Lebanon,Lebanon,39.4251,-84.2135,United States,US,USA,Ohio,NA,20659.0,1840001546
19816,Vazante,Vazante,-17.9869,-46.9078,Brazil,BR,BRA,Minas Gerais,NA,20642.0,1076073984
19817,Ban Tha Pha,Ban Tha Pha,13.8437,99.8681,Thailand,TH,THA,Ratchaburi,NA,20211.0,1764900404
19818,Batī,Bati,11.1833,40.0167,Ethiopia,ET,ETH,Āmara,NA,20536.0,1231243570
19819,East Moline,East Moline,41.5199,-90.3879,United States,US,USA,Illinois,NA,20645.0,1840008180
19820,Ås,As,59.6603,10.7836,Norway,NO,NOR,Akershus,minor,20439.0,1578160935
19821,Baião,Baiao,41.1667,-8.0333,Portugal,PT,PRT,Porto,minor,20522.0,1620277576
19822,Miandrivazo,Miandrivazo,-19.5162,45.4666,Madagascar,MG,MDG,Toliara,NA,20631.0,1450332104
19823,Gjøvik,Gjovik,60.7957,10.6916,Norway,NO,NOR,Oppland,minor,20589.0,1578892271
19824,Korntal-Münchingen,Korntal-Munchingen,48.8306,9.1214,Germany,DE,DEU,Baden-Württemberg,NA,19679.0,1276087969
